ONTOLOGY	TERM	N	DE	P.DE	FDR
BP	platelet-derived growth factor production	3	1	0.047942952437215	0.776893751993962
BP	regulation of platelet-derived growth factor production	3	1	0.047942952437215	0.776893751993962
BP	regulation of membrane permeability	76	4	0.0352675614279178	0.705022565569039
CC	glycoprotein complex	21	2	0.045097625054646	0.776893751993962
CC	Bcl-2 family protein complex	8	2	0.00690648854007463	0.416874186588208
MF	cysteine-type endopeptidase activity involved in apoptotic process	15	3	0.00167344147308032	0.167630295479372
BP	fasciculation of sensory neuron axon	3	1	0.047942952437215	0.776893751993962
BP	fasciculation of motor neuron axon	2	1	0.032222300463713	0.678840265355564
BP	apoptotic signaling pathway	589	18	0.00819065518944075	0.458034286280099
BP	extrinsic apoptotic signaling pathway	221	9	0.0104416896557121	0.517672155853932
BP	cellular response to toxic substance	122	5	0.0490997311088919	0.783398227259075
MF	20-hydroxy-leukotriene B4 omega oxidase activity	2	1	0.032222300463713	0.678840265355564
MF	20-aldehyde-leukotriene B4 20-monooxygenase activity	2	1	0.032222300463713	0.678840265355564
BP	hepatocyte apoptotic process	18	3	0.00289471379368611	0.24281540410567
BP	programmed necrotic cell death	49	4	0.00816828337133264	0.457905536610136
BP	response to alcohol	234	8	0.0380492157663641	0.739464145592302
MF	7SK snRNA binding	9	2	0.00878486503517072	0.474965593939467
MF	carbohydrate derivative binding	2224	51	0.0076640866493306	0.442693167066144
BP	liver regeneration	29	3	0.0113635407095158	0.517672155853932
CC	spine apparatus	3	1	0.047942952437215	0.776893751993962
CC	dendritic tree	608	19	0.00532375345687485	0.364765041657828
BP	myeloid leukocyte migration	227	8	0.0327004318485182	0.683826829202187
BP	granulocyte migration	152	8	0.00348336986504622	0.27692183568256
CC	intracellular vesicle	2433	66	2.24343793476589e-05	0.0079978562374404
BP	sperm motility	122	5	0.0490997311088919	0.783398227259075
BP	positive regulation of strand invasion	1	1	0.0162427340561485	0.517672155853932
BP	defense response to other organism	1019	31	0.000655702436296719	0.0990762038844102
CC	plasma membrane region	1229	36	0.00049136758668192	0.0822399935159443
BP	cell-cell adhesion	920	22	0.0466585943516222	0.776893751993962
BP	aggregation of unicellular organisms	2	1	0.032222300463713	0.678840265355564
CC	protein complex involved in cell adhesion	43	3	0.032517568779534	0.682153418812771
MF	cadherin binding involved in cell-cell adhesion	18	2	0.0339166439843462	0.694028833315555
BP	cation transmembrane transport	876	29	0.000253898339509836	0.0540939916225652
BP	anion transmembrane transport	246	9	0.0196898770305101	0.585716081262213
BP	inorganic cation import across plasma membrane	118	5	0.0436210287102934	0.776893751993962
BP	inorganic ion transmembrane transport	832	32	6.80300729362251e-06	0.00298495027714022
BP	inorganic anion transmembrane transport	90	6	0.00349869114556037	0.277174087420505
BP	inorganic cation transmembrane transport	765	27	0.000150623866522417	0.0387614220982928
BP	protein insertion into plasma membrane	1	1	0.0162427340561485	0.517672155853932
BP	inorganic ion homeostasis	747	19	0.0372041670893618	0.732841095004681
MF	molecular function regulator activity	1926	66	5.58922110532429e-09	7.97022929619244e-06
CC	postsynapse	607	17	0.0216401404446396	0.623410914627396
CC	plasma membrane protein complex	567	15	0.0452297649567143	0.776893751993962
CC	HCN channel complex	3	1	0.047942952437215	0.776893751993962
BP	action potential propagation	8	2	0.00690648854007463	0.416874186588208
BP	regulation of action potential	57	4	0.0137681237164709	0.517672155853932
BP	regulation of membrane repolarization during action potential	10	2	0.010863876433034	0.517672155853932
BP	membrane repolarization during atrial cardiac muscle cell action potential	7	2	0.00523590306512445	0.362483804450809
BP	membrane repolarization during ventricular cardiac muscle cell action potential	15	2	0.0240301445249198	0.653482452301036
MF	ligand-gated anion channel activity	18	2	0.0339166439843462	0.694028833315555
MF	ion channel regulator activity	136	6	0.0238811100639826	0.653482452301036
MF	intracellularly ATP-gated ion channel activity	1	1	0.0162427340561485	0.517672155853932
BP	zinc ion import into synaptic vesicle	2	1	0.032222300463713	0.678840265355564
CC	secretory vesicle	1018	37	4.65802332865809e-06	0.00221411375555548
MF	ligand-gated ion channel activity involved in regulation of presynaptic membrane potential	3	1	0.047942952437215	0.776893751993962
BP	inorganic ion import across plasma membrane	118	5	0.0436210287102934	0.776893751993962
BP	cardiac muscle cell membrane repolarization	39	4	0.00359926565456049	0.283175328187766
BP	regulation of cardiac muscle cell membrane repolarization	29	4	0.00118058678808763	0.133347862163403
BP	atrial cardiac muscle cell membrane repolarization	11	2	0.0131365432415751	0.517672155853932
BP	ventricular cardiac muscle cell membrane repolarization	28	3	0.0103101316831611	0.517672155853932
CC	ficolin-1-rich granule	185	8	0.0109933554828415	0.517672155853932
CC	ficolin-1-rich granule membrane	61	5	0.00311146805011127	0.250852491276815
CC	cytolytic granule membrane	3	1	0.047942952437215	0.776893751993962
MF	protein-ribulosamine 3-kinase activity	2	1	0.032222300463713	0.678840265355564
MF	protein-fructosamine 3-kinase activity	1	1	0.0162427340561485	0.517672155853932
MF	docosanoate omega-hydroxylase activity	2	1	0.032222300463713	0.678840265355564
MF	dATP phosphohydrolase activity	3	1	0.047942952437215	0.776893751993962
MF	dCTP phosphohydrolase activity	3	1	0.047942952437215	0.776893751993962
MF	dUTP phosphohydrolase activity	3	1	0.047942952437215	0.776893751993962
MF	dTTP phosphohydrolase activity	3	1	0.047942952437215	0.776893751993962
MF	GTP phosphohydrolase activity	3	1	0.047942952437215	0.776893751993962
MF	8-oxo-dGTP phosphohydrolase activity	3	1	0.047942952437215	0.776893751993962
MF	dGTP phosphohydrolase activity	3	1	0.047942952437215	0.776893751993962
MF	lipoyl synthase activity (acting on glycine-cleavage complex H protein	1	1	0.0162427340561485	0.517672155853932
MF	lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein)	1	1	0.0162427340561485	0.517672155853932
BP	neuron projection fasciculation	22	2	0.0490866901637231	0.783398227259075
BP	glial cell projection elongation	2	1	0.032222300463713	0.678840265355564
MF	Sec61 translocon complex binding	1	1	0.0162427340561485	0.517672155853932
MF	acetylgalactosaminyl-O-glycosyl-seryl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	1	1	0.0162427340561485	0.517672155853932
MF	acetylgalactosaminyl-O-glycosyl-threonyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	1	1	0.0162427340561485	0.517672155853932
MF	snRNA methyltransferase activity	2	1	0.032222300463713	0.678840265355564
MF	U2 snRNA 2'-O-methyladenosine m6 methyltransferase activity	1	1	0.0162427340561485	0.517672155853932
MF	2-hydroxyacyl-CoA lyase activity	1	1	0.0162427340561485	0.517672155853932
MF	2-hydroxy-3-methylhexadecanoyl-CoA lyase activity	1	1	0.0162427340561485	0.517672155853932
MF	2-hydroxyphytanoyl-CoA lyase activity	1	1	0.0162427340561485	0.517672155853932
CC	cellular anatomical entity	18486	365	4.24191706674944e-18	2.41958949487388e-14
CC	hinge region between urothelial plaques of apical plasma membrane	1	1	0.0162427340561485	0.517672155853932
BP	snRNA (adenine-N6)-methylation	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of ERBB4 signaling pathway	1	1	0.0162427340561485	0.517672155853932
BP	detection of cold stimulus involved in thermoception	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of bile acid secretion	2	1	0.032222300463713	0.678840265355564
BP	tight junction assembly	75	4	0.0338290440542455	0.694028833315555
BP	tight junction organization	81	5	0.0103095098577265	0.517672155853932
BP	hydrocarbon catabolic process	3	1	0.047942952437215	0.776893751993962
CC	7SK snRNP	3	1	0.047942952437215	0.776893751993962
MF	catalytic activity, acting on a protein	2204	49	0.0152286313453805	0.517672155853932
BP	interleukin-10-mediated signaling pathway	2	1	0.032222300463713	0.678840265355564
MF	solute:anion antiporter activity	24	3	0.00668153216589648	0.416874186588208
MF	immune receptor activity	140	7	0.00804296645245381	0.453106969331324
BP	response to Gram-negative bacterium	1	1	0.0162427340561485	0.517672155853932
MF	iodotyrosine deiodinase activity	1	1	0.0162427340561485	0.517672155853932
CC	primary dendrite	2	1	0.032222300463713	0.678840265355564
CC	distal dendrite	2	1	0.032222300463713	0.678840265355564
CC	apical distal dendrite	1	1	0.0162427340561485	0.517672155853932
CC	distal axon	270	12	0.00164677603017138	0.166990408463956
BP	positive regulation of interleukin-33 production	1	1	0.0162427340561485	0.517672155853932
BP	regulation of serine-type endopeptidase activity	10	2	0.010863876433034	0.517672155853932
BP	positive regulation of serine-type endopeptidase activity	3	2	0.000780996516708444	0.106066765031071
BP	regulation of cytokine production involved in inflammatory response	75	4	0.0338290440542455	0.694028833315555
BP	regulation of dosage compensation by inactivation of X chromosome	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of plasma cell differentiation	1	1	0.0162427340561485	0.517672155853932
BP	positive regulation of bone mineralization involved in bone maturation	2	1	0.032222300463713	0.678840265355564
BP	regulation of single-species biofilm formation	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of single-species biofilm formation	2	1	0.032222300463713	0.678840265355564
BP	mesenchymal cell apoptotic process involved in metanephros development	3	1	0.047942952437215	0.776893751993962
BP	regulation of mesenchymal cell apoptotic process involved in metanephros development	3	1	0.047942952437215	0.776893751993962
BP	negative regulation of mesenchymal cell apoptotic process involved in metanephros development	3	1	0.047942952437215	0.776893751993962
BP	regulation of single-species biofilm formation in or on host organism	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of single-species biofilm formation in or on host organism	2	1	0.032222300463713	0.678840265355564
BP	dextrin catabolic process	1	1	0.0162427340561485	0.517672155853932
BP	carbohydrate derivative metabolic process	1014	24	0.0429537104280292	0.776893751993962
BP	mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis	1	1	0.0162427340561485	0.517672155853932
BP	xylulose 5-phosphate biosynthetic process	2	1	0.032222300463713	0.678840265355564
BP	naphthalene catabolic process	1	1	0.0162427340561485	0.517672155853932
BP	regulation of heart looping	2	1	0.032222300463713	0.678840265355564
BP	nucleoside phosphate catabolic process	82	4	0.0446338814862725	0.776893751993962
BP	regulation of flagellated sperm motility	20	2	0.0412360573253742	0.775632220886841
BP	negative regulation of flagellated sperm motility	4	2	0.00154518587420655	0.158093995093707
BP	lactone biosynthetic process	2	1	0.032222300463713	0.678840265355564
BP	organic heteropentacyclic compound catabolic process	2	1	0.032222300463713	0.678840265355564
BP	regulation of potassium ion transmembrane transport	94	5	0.0186494767089926	0.564332175851957
BP	positive regulation of potassium ion transmembrane transport	44	4	0.00557523733240804	0.377461765508077
BP	response to paracetamol	1	1	0.0162427340561485	0.517672155853932
BP	organonitrogen compound metabolic process	6278	130	0.000902597010822767	0.111922029342023
BP	organic hydroxy compound metabolic process	550	15	0.0363003980847654	0.719574181322336
MF	organic hydroxy compound transmembrane transporter activity	51	3	0.0499608036335814	0.794359369828427
BP	positive regulation of synoviocyte proliferation	3	1	0.047942952437215	0.776893751993962
BP	regulation of superoxide dismutase activity	8	3	0.000224146640273893	0.0501385269067562
BP	negative regulation of superoxide dismutase activity	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of superoxide dismutase activity	4	2	0.00154518587420655	0.158093995093707
MF	sulfur compound binding	265	10	0.0118083592561143	0.517672155853932
BP	cellular response to nitrogen compound	690	18	0.0340032263956119	0.69485545952629
BP	response to oxygen-containing compound	1640	44	0.000749771635703622	0.106066765031071
BP	cellular response to oxygen-containing compound	1188	32	0.00370917498307678	0.286560262449011
BP	benzoyl-CoA metabolic process	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of cellular respiration	11	2	0.0131365432415751	0.517672155853932
BP	regulation of ATPase-coupled calcium transmembrane transporter activity	12	2	0.0155960587680964	0.517672155853932
BP	positive regulation of ATPase-coupled calcium transmembrane transporter activity	6	2	0.00378044525758908	0.286560262449011
BP	regulation of anterograde dense core granule transport	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of anterograde dense core granule transport	2	1	0.032222300463713	0.678840265355564
BP	regulation of cilium-dependent cell motility	29	3	0.0113635407095158	0.517672155853932
BP	negative regulation of cilium-dependent cell motility	4	2	0.00154518587420655	0.158093995093707
BP	regulation of extrinsic apoptotic signaling pathway via death domain receptors	50	3	0.0475745200394809	0.776893751993962
BP	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	14	3	0.00135499288601291	0.149350326991645
BP	regulation of leukocyte differentiation	282	13	0.00076718831959859	0.106066765031071
BP	negative regulation of leukocyte differentiation	102	5	0.0255142542947205	0.678840265355564
BP	positive regulation of leukocyte differentiation	156	8	0.00407625107400235	0.303933805570058
BP	regulation of cyclic nucleotide-gated ion channel activity	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of cyclic nucleotide-gated ion channel activity	1	1	0.0162427340561485	0.517672155853932
BP	sulfate transmembrane transport	17	2	0.0304697628520506	0.678840265355564
BP	regulation of mitochondrial membrane permeability involved in programmed necrotic cell death	3	1	0.047942952437215	0.776893751993962
BP	chloride transmembrane transport	66	4	0.0224406873374497	0.636430929303758
CC	transmembrane transporter complex	366	11	0.0378694301957581	0.738122749247219
BP	regulation of organelle transport along microtubule	10	2	0.010863876433034	0.517672155853932
CC	serine/threonine protein kinase complex	98	5	0.0219073934162248	0.627150675262967
BP	regulation of serine-type peptidase activity	10	2	0.010863876433034	0.517672155853932
BP	positive regulation of serine-type peptidase activity	3	2	0.000780996516708444	0.106066765031071
BP	proton transmembrane transport	124	8	0.000966534978437528	0.117805387812224
BP	regulation of neutrophil migration	44	5	0.000711073811689034	0.103336688455395
BP	positive regulation of neutrophil migration	31	3	0.0136501641778475	0.517672155853932
BP	negative regulation of RNA biosynthetic process	1257	31	0.0141334096431643	0.517672155853932
BP	positive regulation of synaptic vesicle transport	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of autophagosome assembly	15	2	0.0240301445249198	0.653482452301036
BP	regulation of supramolecular fiber organization	373	11	0.0424205503153671	0.776893751993962
CC	protein kinase complex	114	5	0.0385278090915086	0.745972255681702
BP	regulation of voltage-gated chloride channel activity	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of voltage-gated chloride channel activity	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of bone development	1	1	0.0162427340561485	0.517672155853932
BP	positive regulation of leukocyte cell-cell adhesion	242	9	0.0179125974508243	0.553785668615185
BP	negative regulation of endodermal cell differentiation	3	1	0.047942952437215	0.776893751993962
BP	negative regulation of nucleic acid-templated transcription	1255	30	0.022831501113805	0.641531440163271
BP	phytanic acid metabolic process	2	1	0.032222300463713	0.678840265355564
BP	regulation of growth hormone activity	2	1	0.032222300463713	0.678840265355564
BP	regulation of tumor necrosis factor superfamily cytokine production	186	8	0.0113303070376737	0.517672155853932
BP	negative regulation of tumor necrosis factor superfamily cytokine production	78	6	0.00169716857712723	0.167630295479372
CC	extracellular vesicle	2232	54	0.00202479583500444	0.190389251727503
BP	negative regulation of ATP metabolic process	30	3	0.0124767204676702	0.517672155853932
BP	regulation of calcium-dependent ATPase activity	2	2	0.000263167648584534	0.0540939916225652
BP	negative regulation of calcium-dependent ATPase activity	1	1	0.0162427340561485	0.517672155853932
BP	positive regulation of calcium-dependent ATPase activity	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of DNA catabolic process	3	1	0.047942952437215	0.776893751993962
BP	regulation of dUTP diphosphatase activity	1	1	0.0162427340561485	0.517672155853932
BP	positive regulation of dUTP diphosphatase activity	1	1	0.0162427340561485	0.517672155853932
BP	regulation of aminoacyl-tRNA ligase activity	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of aminoacyl-tRNA ligase activity	1	1	0.0162427340561485	0.517672155853932
BP	regulation of leucine-tRNA ligase activity	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of leucine-tRNA ligase activity	1	1	0.0162427340561485	0.517672155853932
BP	regulation of hemopoiesis	367	15	0.00106773293118318	0.124800329748391
BP	negative regulation of hemopoiesis	106	5	0.0294808566440214	0.678840265355564
BP	positive regulation of hemopoiesis	156	8	0.00407625107400235	0.303933805570058
BP	regulation of anterograde synaptic vesicle transport	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of anterograde synaptic vesicle transport	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	3	1	0.047942952437215	0.776893751993962
BP	negative regulation of anion transport	24	3	0.00668153216589648	0.416874186588208
BP	positive regulation of inorganic anion transmembrane transport	3	1	0.047942952437215	0.776893751993962
BP	negative regulation of receptor clustering	1	1	0.0162427340561485	0.517672155853932
BP	regulation of hepatocyte apoptotic process	7	2	0.00523590306512445	0.362483804450809
BP	positive regulation of hepatocyte apoptotic process	2	1	0.032222300463713	0.678840265355564
BP	regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization	1	1	0.0162427340561485	0.517672155853932
BP	positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization	1	1	0.0162427340561485	0.517672155853932
BP	positive regulation of TRAIL-activated apoptotic signaling pathway	3	1	0.047942952437215	0.776893751993962
BP	regulation of cation transmembrane transport	348	15	0.000624118944061224	0.0955697840785295
BP	positive regulation of cation transmembrane transport	148	9	0.00072482829265196	0.104668875475615
BP	regulation of succinate dehydrogenase activity	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of succinate dehydrogenase activity	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of aconitate hydratase activity	3	1	0.047942952437215	0.776893751993962
BP	pyroptosome complex assembly	2	1	0.032222300463713	0.678840265355564
BP	response to forskolin	12	2	0.0155960587680964	0.517672155853932
BP	cellular response to forskolin	12	2	0.0155960587680964	0.517672155853932
BP	negative regulation of skeletal muscle acetylcholine-gated channel clustering	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of microtubule binding	2	1	0.032222300463713	0.678840265355564
BP	response to 2,3,7,8-tetrachlorodibenzodioxine	3	1	0.047942952437215	0.776893751993962
BP	cellular response to 2,3,7,8-tetrachlorodibenzodioxine	2	1	0.032222300463713	0.678840265355564
BP	ATP export	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of type B pancreatic cell proliferation	1	1	0.0162427340561485	0.517672155853932
CC	tertiary granule lumen	55	6	0.000261754745106732	0.0540939916225652
BP	regulation of dense core granule transport	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of dense core granule transport	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of removal of superoxide radicals	3	1	0.047942952437215	0.776893751993962
BP	regulation of receptor signaling pathway via STAT	115	5	0.039765153137447	0.762421625196631
BP	lymphatic endothelial cell migration	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of leukocyte adhesion to arterial endothelial cell	3	1	0.047942952437215	0.776893751993962
BP	regulation of membrane repolarization during atrial cardiac muscle cell action potential	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of membrane repolarization during ventricular cardiac muscle cell action potential	3	1	0.047942952437215	0.776893751993962
BP	regulation of membrane repolarization during cardiac muscle cell action potential	7	2	0.00523590306512445	0.362483804450809
BP	positive regulation of membrane repolarization during cardiac muscle cell action potential	3	1	0.047942952437215	0.776893751993962
BP	tight junction disassembly	3	1	0.047942952437215	0.776893751993962
BP	regulation of tight junction disassembly	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of tight junction disassembly	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of protein serine/threonine phosphatase activity	2	1	0.032222300463713	0.678840265355564
BP	manchette disassembly	1	1	0.0162427340561485	0.517672155853932
BP	epicardium morphogenesis	2	1	0.032222300463713	0.678840265355564
BP	regulation of proton-transporting ATP synthase activity, rotational mechanism	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of proton-transporting ATP synthase activity, rotational mechanism	3	1	0.047942952437215	0.776893751993962
CC	serine-type peptidase complex	11	2	0.0131365432415751	0.517672155853932
CC	serine-type endopeptidase complex	9	2	0.00878486503517072	0.474965593939467
BP	positive regulation of membrane permeability	50	3	0.0475745200394809	0.776893751993962
CC	mitotic spindle astral microtubule end	3	1	0.047942952437215	0.776893751993962
BP	negative regulation of mesodermal cell differentiation	3	1	0.047942952437215	0.776893751993962
MF	8-hydroxy-2'-deoxyguanosine DNA binding	3	1	0.047942952437215	0.776893751993962
BP	negative regulation of postsynaptic density organization	1	1	0.0162427340561485	0.517672155853932
MF	peptide-serine-N-acetyltransferase activity	3	1	0.047942952437215	0.776893751993962
MF	peptide-glutamate-N-acetyltransferase activity	2	1	0.032222300463713	0.678840265355564
CC	L-cysteine desulfurase complex	2	1	0.032222300463713	0.678840265355564
BP	neutrophil migration	126	8	0.00107226051956806	0.124800329748391
BP	response to transition metal nanoparticle	2	1	0.032222300463713	0.678840265355564
BP	response to gold nanoparticle	2	1	0.032222300463713	0.678840265355564
MF	RNA 5'-methyltransferase activity	1	1	0.0162427340561485	0.517672155853932
BP	dense core granule maturation	3	1	0.047942952437215	0.776893751993962
BP	bone regeneration	3	1	0.047942952437215	0.776893751993962
BP	potassium ion import across plasma membrane	50	4	0.00876715224479523	0.474965593939467
CC	CHOP-ATF3 complex	2	1	0.032222300463713	0.678840265355564
CC	basolateral part of cell	2	1	0.032222300463713	0.678840265355564
BP	ligand-gated ion channel signaling pathway	22	2	0.0490866901637231	0.783398227259075
BP	regulation of multicellular organismal development	1385	44	1.73496718886285e-05	0.00648934612804834
BP	regulation of cell motility	1043	25	0.0347567851223279	0.702401071170092
BP	negative regulation of oxidative phosphorylation uncoupler activity	2	1	0.032222300463713	0.678840265355564
BP	regulation of tumor necrosis factor (ligand) superfamily member 11 production	3	1	0.047942952437215	0.776893751993962
BP	negative regulation of tumor necrosis factor (ligand) superfamily member 11 production	1	1	0.0162427340561485	0.517672155853932
BP	regulation of T-helper 17 cell differentiation	18	2	0.0339166439843462	0.694028833315555
BP	regulation of T-helper 17 cell lineage commitment	6	2	0.00378044525758908	0.286560262449011
BP	negative regulation of T-helper 17 cell lineage commitment	2	1	0.032222300463713	0.678840265355564
BP	regulation of blood microparticle formation	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of blood microparticle formation	2	1	0.032222300463713	0.678840265355564
BP	regulation of chemokine (C-X-C motif) ligand 2 production	18	2	0.0339166439843462	0.694028833315555
BP	positive regulation of chemokine (C-X-C motif) ligand 2 production	9	2	0.00878486503517072	0.474965593939467
BP	regulation of hepatocyte proliferation	15	2	0.0240301445249198	0.653482452301036
BP	positive regulation of hepatocyte proliferation	10	2	0.010863876433034	0.517672155853932
BP	negative regulation of T cell costimulation	3	1	0.047942952437215	0.776893751993962
BP	regulation of entry of bacterium into host cell	7	2	0.00523590306512445	0.362483804450809
BP	negative regulation of entry of bacterium into host cell	2	1	0.032222300463713	0.678840265355564
BP	regulation of maintenance of mitotic sister chromatid cohesion, centromeric	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of maintenance of mitotic sister chromatid cohesion, centromeric	1	1	0.0162427340561485	0.517672155853932
BP	regulation of ATP biosynthetic process	21	2	0.045097625054646	0.776893751993962
BP	regulation of osteoclast development	11	2	0.0131365432415751	0.517672155853932
BP	regulation of chloride transport	11	2	0.0131365432415751	0.517672155853932
BP	negative regulation of chloride transport	3	1	0.047942952437215	0.776893751993962
BP	regulation of apoptotic signaling pathway	368	14	0.00298158205406189	0.247373731438095
BP	positive regulation of apoptotic signaling pathway	134	9	0.000351784726727095	0.0627056275391047
BP	regulation of extrinsic apoptotic signaling pathway	153	9	0.000918418982799185	0.113268364927277
BP	positive regulation of extrinsic apoptotic signaling pathway	50	7	1.54772312088378e-05	0.00608842253898006
BP	regulation of extrinsic apoptotic signaling pathway in absence of ligand	44	3	0.0344889588854213	0.698225453353835
BP	regulation of cation channel activity	178	7	0.026677873317374	0.678840265355564
BP	positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis	3	1	0.047942952437215	0.776893751993962
BP	negative regulation of caveolin-mediated endocytosis	2	1	0.032222300463713	0.678840265355564
